"","PdId","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"55",16624472806244,16000,2769,1.75783013164149e-08,44.4,3.06970025279884,24.9909714698447,43.9869989165764,44.781509570242,7.07836764174792,15.6546881453945,62719,16.2874684001445,3.59536867763559,71.9393282773565,-122.422090267887,37.7808219708329
"56",16624704506372,12501,3660,2.70599038710667e-08,50.3,11.8306010928962,22.4863387978142,37.5136612021858,28.1420765027322,13.5245901639344,30.6911234850966,19328,29.2458100558659,9.02306648575305,65.6830601092896,-122.409708423721,37.7828276498838
"57",16624708906372,12402,3668,1.02474319180606e-08,36.2,6.48854961832061,13.6314067611778,43.8113413304253,36.1504907306434,6.40676117775354,23.2741617357002,40453,28.7325615909766,6.88524590163934,79.8800436205016,-122.419157628376,37.7826355741468
"58",16624749306244,16400,4320,1.39761150070952e-08,34,7.43055555555556,11.8981481481481,50,66.0185185185185,10.6481481481481,17.1183257311511,107254,9.58705626660227,4.28233904311872,80.6712962962963,-122.434294413631,37.7744747548597
"59",16624760306244,12602,2900,4.59995021841875e-09,35,12.9655172413793,9.86206896551724,53.1379310344828,80.0689655172414,0.482758620689655,11.9213437115936,122212,4.13793103448276,4.11910669975186,77.1724137931034,-122.432951589917,37.8050520228881
"60",16624761906244,12000,3962,3.16379436899494e-08,35.3,3.50832912670369,11.5598182735992,42.0747097425543,43.4124179707219,5.45179202423019,28.926114268621,37219,20.9468058030033,7.40740740740741,84.9318525996971,-122.420211964949,37.7882225424263
"61",16624812806372,12401,4593,4.99391577204598e-08,38.3,12.5625952536469,8.88308295231875,35.9677770520357,33.115610711953,8.99194426300893,18.359375,18979,27.7244986922406,8.35949764521193,78.5543217940344,-122.416349428183,37.7825569563078
"62",16624816271000,12301,2189,2.37552959012437e-08,44.1,13.3394243947008,22.6130653266332,44.5865692096848,26.7702147099132,7.90315212425765,29.7834991222937,15272,41.0232983097305,9.13190529875986,64.0475102786661,-122.408270724034,37.7854941424186
"63",16624897406244,45200,7322,1.23635476826974e-08,38.8,14.7364108167167,14.1764545206228,50.8057907675499,44.9603933351543,0.751160885004097,26.8804366365342,87664,17.1272229822161,7.16118497783998,71.0871346626605,-122.468293314192,37.7760854907196
"64",16625029206372,40100,4525,1.07962574055305e-08,36.7,13.2596685082873,14.6077348066298,54.0994475138122,55.9116022099448,0.883977900552486,16.8627450980392,93875,13.3064516129032,4.97881355932203,72.1325966850829,-122.46349138082,37.7859292025013
"65",16625055906372,26100,7156,9.52595087105107e-09,41.3,15.0363331470095,15.8188932364449,53.6752375628843,8.14700950251537,0.852431525992174,23.7945103857567,72350,6.63208076275939,6.85260880019235,69.1447736165455,-122.436327167191,37.7227645025561
"66",16625057106244,25300,4349,1.13548994326465e-08,40.1,14.1181880892159,10.3012186709588,46.5394343527248,54.0124166475052,2.13842262589101,21.2607449856734,104545,10.96018735363,2.06540447504303,75.5805932398252,-122.419468089962,37.7412320937859
"67",16625061206244,23400,3176,3.71854776416817e-09,31,28.4005037783375,11.0201511335013,50.44080604534,4.78589420654912,21.316120906801,25.1150895140665,39750,25.9633607075174,14.8616125150421,60.5793450881612,-122.395431410481,37.7195579165862
"68",16625063428150,61400,6035,7.56507385523753e-09,35.9,21.7067108533554,6.85998342999171,49.2626346313173,44.7721623860812,9.37862468931234,19.6935556557008,137469,16.056338028169,8.70633187772926,71.4333057166529,-122.401111536834,37.7545443114144
"69",16625065671000,980900,260,7.25107474614141e-11,36.9,12.6923076923077,0,44.6153846153846,48.4615384615385,6.92307692307692,6.39269406392694,101000,20,13,87.3076923076923,-122.401712195359,37.7505510326325
"70",16625066206372,30700,6673,4.62998396907079e-09,45.7,18.2226884459763,19.4215495279484,46.2760377641241,52.2703431739847,1.21384684549678,18.3069381598793,126875,4.21099955042709,3.01574593007739,62.3557620260752,-122.44775928843,37.7331277051515
"71",16625829606244,20700,5169,1.4891781969256e-08,34.6,7.13871154962275,6.19075256335848,49.4292899980654,64.7127103888566,0.831882375701296,11.0424028268551,150670,9.51828206616367,3.00859598853868,86.6705358870188,-122.423803001901,37.7615655928045
"72",16625834306374,20600,5052,8.90497517698686e-09,40.9,7.40300870942201,12.43072050673,38.9152810768013,73.9904988123515,2.6326207442597,14.5089285714286,136761,8.729216152019,5.379113018598,80.166270783848,-122.435187699349,37.7626702770872
"73",16625838706372,20800,6292,1.8179851867406e-08,36,9.07501589319771,10.9663064208519,39.319771137953,33.4710743801653,2.14558169103624,10.0781101162126,72632,13.0006357279085,5.44772827525364,79.9586776859504,-122.419058868103,37.7594227506297
"74",16625944806372,15600,3274,1.11386419358677e-08,34,11.0568112400733,16.0048869883934,55.6200366524129,48.8393402565669,0.855222968845449,11.6354759967453,85625,15.2107513744655,5.30883103624298,72.9383017715333,-122.457016163474,37.7812163786666
"75",16625945406244,42700,4897,1.20337123884912e-08,44.9,11.0067388196855,19.0524811108842,54.8090667755769,42.5975086787829,2.83847253420462,25.1064896016036,56765,11.9460894425158,3.53485298975884,69.9407800694303,-122.487429256289,37.7800894126441
"76",16626026306372,33201,4165,4.2901520186681e-09,19.7,4.29771908763505,4.56182472989196,64.2737094837935,35.6782713085234,5.85834333733493,33.0037082818294,22895,54.4334975369458,27.1484375,91.140456182473,-122.475647460786,37.7285280627465
"77",16626470406244,20300,3161,1.10543558202839e-08,39,6.61183169882948,12.0847832964252,38.5321100917431,63.7456501107244,1.8032268269535,15.5686418844314,108750,10.5346409364125,3.44234079173838,81.3033850047453,-122.428950032727,37.7675027326801
