"","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"84",27900,12413,6.89566538296261e-08,35.2,18.1503262708451,10.1667606541529,56.0541367920728,15.1615242084911,2.72295174413921,18.3841807909605,46395,18.6993188452806,9.14529914529914,71.682913075002,-73.931705949,40.85500158
"85",23900,2596,4.06582351574244e-08,38.7,14.2526964560863,14.9845916795069,57.4345146379045,9.59167950693374,36.633281972265,19.0329218106996,33217,25.6548536209553,18.3601962158374,70.7627118644068,-73.942177162,40.831238127
"86",22000,5977,3.41632380444014e-08,35.4,21.6663878199766,9.18520997155764,48.4022084657855,13.6356031453907,62.589928057554,24.2403154720482,53203,24.2596620378116,6.91943127962085,69.1484022084658,-73.952904534,40.807558824
"87",14500,5465,3.06470847284227e-08,37.9,9.56999085086917,18.5910338517841,52.5526075022873,69.295516925892,8.25251601097896,11.8751524018532,154005,5.83242655059848,9.02919212491514,71.8389752973467,-73.986188694,40.76983029
"88",17402,2340,4.61257428304731e-08,32.7,17.7777777777778,13.9316239316239,56.1538461538462,16.9230769230769,38.7179487179487,20.9288299155609,31705,32.6040326040326,13.9146567717996,68.2905982905983,-73.946436618,40.796494751
"89",11000,7499,4.24848431257224e-08,36.3,11.6282170956127,15.7621016135485,53.1937591678891,79.0905454060541,4.94732631017469,12.6293995859213,106872,5.36071476196826,4.62322533673098,72.6096812908388,-73.962110131,40.76049551
"90",17200,5644,3.17187542881645e-08,32.9,21.0843373493976,9.58540042523033,48.1218993621545,11.3571934798016,20.3756201275691,16.0337552742616,39295,22.6789510985117,17.3342308986873,69.3302622253721,-73.944700011,40.795758343
"91",31704,7044,3.20261802984819e-08,37.9,21.6070414537195,6.51618398637138,50.0283929585463,59.8807495741056,0.851788756388416,9.7597317936301,156984,4.82680295286769,4.06436971322467,71.8767745599091,-74.01494143,40.709176615
"92",29900,4627,7.51070674580613e-09,40.5,24.4650961746272,16.7062891722498,51.3507672357899,2.09639074994597,18.4784957856062,20.2898550724638,24625,37.9774305555556,14.3558951965065,58.828614653123,-73.920308429,40.860928316
"93",9600,119,6.78724281088697e-10,38.3,0,6.72268907563025,46.218487394958,62.1848739495798,0,15.1260504201681,136406,10.9243697478992,3.88349514563107,93.2773109243697,-73.980889948,40.753490075
"94",18900,12939,4.87528980054151e-08,41,20.8130458304351,17.3120024731432,61.3880516268645,21.6090888012984,21.5318030759719,18.8755458515284,28327,35.5106984255147,14.2114695340502,61.8749516964217,-73.962673731,40.798285226
"95",18200,7218,4.0802729635456e-08,31.2,23.0673316708229,13.6880022166805,56.7331670822943,8.94984760321419,25.6303685231366,18.2929444563586,19333,46.1208090883901,8.62745098039216,63.2446661124965,-73.944222739,40.796397634
"96",12400,10300,6.00296954897649e-08,35.5,18.7669902912621,16.0485436893204,53.0873786407767,70.5922330097087,1.95145631067961,9.48841818407036,111441,8.03480040941658,3.36148100032478,65.1844660194175,-73.95374919,40.766860261
"97",19300,9360,5.32677561423704e-08,35.7,16.8482905982906,14.8183760683761,54.3376068376068,37.7884615384615,9.96794871794872,14.0573152337858,35732,28.1420765027322,12.4299870745368,68.3333333333333,-73.961270495,40.801493349
"98",2602,4289,4.136287304815e-08,36.5,8.0205176031709,10.6318489158312,48.2863138260667,52.0401025880159,3.73047330380042,14.3908421913328,73056,15.1656556229585,2.68186389540731,81.3476334809979,-73.97819587,40.724999066
"99",1300,4537,1.4507455366764e-08,30.8,11.4613180515759,0.374696936301521,58.3645580780251,60.7449856733524,2.18205862905003,5.43509684880023,124313,6.36984791712585,2.98133184731123,88.1639850121226,-74.010465578,40.711543094
"100",22800,6185,3.42403571084232e-08,36.8,16.6693613581245,10.2021018593371,54.357316087308,11.3338722716249,60.3071948261924,29.2366241325274,31490,32.6919967663703,20.0286123032904,73.1285367825384,-73.94306079,40.816329262
"101",4200,5291,6.17220575517934e-08,22.4,5.68890568890569,3.62880362880363,53.2791532791533,70.3269703269703,5.68890568890569,9.60735171261487,142500,11.530094271211,5.49748354626403,90.6822906822907,-73.987682992,40.732611681
"102",8400,2065,1.19318077483807e-08,30.4,5.61743341404358,1.01694915254237,60.2421307506053,44.7941888619855,2.61501210653753,10.1063829787234,105000,19.273607748184,6.25909752547307,93.365617433414,-73.983882395,40.75226363
"103",10300,1797,1.02998718799109e-08,33.7,2.17028380634391,4.95269894268225,40.1224262659989,65.8319421257652,5.84307178631052,12.7384196185286,88929,7.84641068447412,4.46666666666667,92.8770172509739,-73.994843936,40.750302148
"104",11402,2126,2.15186704393309e-08,47.6,14.0169332079022,30.0094073377234,53.9510818438382,83.5841956726246,0,11.2054329371817,150947,4.37441204139229,3.21489001692047,55.9736594543744,-73.968188083,40.762234771
