"","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"38",500,2451,5.71615711022702e-09,31.2,1.34638922888617,3.38637290901673,39.6572827417381,35.7405140758874,33.2925336597307,15.310763011622,40568,39.6200814111262,12.2680412371134,95.2672378620971,-75.16449488,39.95349904
"39",300,3530,6.2044347247555e-09,32.3,7.70538243626062,13.8526912181303,53.6543909348442,71.3881019830028,4.24929178470255,8.92465252377469,93036,9.6667667367157,4.55764075067024,78.4419263456091,-75.16325786,39.95448121
"40",18002,5740,1.30516125483883e-08,40.4,21.6724738675958,11.7421602787456,45.3658536585366,90.6620209059233,0.0522648083623693,15.9396368780948,39479,24.3205574912892,12.2419928825623,66.5853658536585,-75.10709111,39.98007951
"41",17800,6224,9.39307473280918e-09,28.6,34.8811053984576,4.09704370179949,53.245501285347,24.6625964010283,25.0964010282776,16.4995442114859,24975,54.4979591836735,22.1708035338662,61.0218508997429,-75.11589192,39.9918274
"42",19200,9019,1.37292841926338e-08,22.9,38.995454041468,4.6790109768267,49.6840004435081,11.7640536644861,15.3121188601841,18.6420345489443,24864,54.4630872483222,28.4962871287129,56.3255349817053,-75.11292577,39.99832872
"43",17702,5441,1.11209754224426e-08,26.7,33.5232494026833,5.03583900018379,51.4611284690314,6.08344054401764,19.3346811247932,13.1505898681471,16604,56.2372567191844,21.7736598279285,61.4409115971329,-75.12147881,39.99680792
"44",17900,7283,1.01982889975296e-08,27.9,33.3379102018399,7.70286969655362,50.5286283125086,33.7910201839901,26.3078401757517,20.3372508942259,31197,33.4435261707989,30.3206997084548,58.9592201016065,-75.11445484,39.98422985
"45",37900,5437,3.9233268866417e-09,40.6,17.6935810189443,15.2841640610631,53.9819753540555,95.9352584145669,0.772484826190914,25.0427977500611,51204,12.8011771197351,12.8466128466128,67.0222549199926,-75.09161436,39.9914012
"46",38200,2580,1.40073163144874e-09,34.9,23.1782945736434,9.26356589147287,56.1627906976744,49.3410852713178,18.2945736434109,20.2827623708537,26667,30.3243454474404,14.7833474936279,67.5581395348837,-75.10386726,39.98987626
"47",20300,2906,5.71840904872169e-09,35.4,25.6710254645561,10.1169993117688,48.7955953200275,1.99587061252581,88.7474191328286,22.5678733031674,26397,39.6449704142012,24.1379310344828,64.2119752236752,-75.14958864,40.0169417
"48",17701,4012,1.6643624960409e-08,26.3,34.6959122632104,2.86640079760718,48.6041874376869,4.96011964107677,28.3399800598205,18.7998124706985,21589,51.9192422731805,33.5455124124761,62.4376869391825,-75.11606137,39.99775138
